Address,Crawl Depth,Content,Status Code,Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Refresh 1,Canonical Link Element 1,Size,Word Count,Text Ratio,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Response Time,Last Modified,Redirect URI,Redirect Type,URL Encoded Address
https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/alumni/profiles/kay-gonsalves.html,1,text/html;charset=UTF-8,200,OK,"Michael Yonas- Alumni Profiles - Alumni - Population, Family and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",148,1223,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,"Michael Yonas, DrPH '03",23,,0,,0,,0,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/alumni/profiles/michael-yonas.html,39163,689,12.504469,11,4,1.06,147,116,22,21,1.012,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/alumni/profiles/michael-yonas.html
https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/alumni/profiles/lindsay-litwin.html,1,text/html;charset=UTF-8,200,OK,"Current Students - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",126,1044,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Current Students,16,,0,"Meagan Byrne, MSPH Student",26,"Susan Christiansen, PhD Student",31,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/current-students/index.html,46979,1702,24.608044,22,19,5.05,147,115,21,20,0.976,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/current-students/
https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/alumni/profiles/michael-yonas.html,2,text/html;charset=UTF-8,200,OK,"Current Students - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",126,1044,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Current Students,16,,0,"Meagan Byrne, MSPH Student",26,"Susan Christiansen, PhD Student",31,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/current-students/index.html,46999,1702,24.597565,3,3,0.8,147,116,21,20,0.778,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/current-students/index.html
https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/current-students/,2,text/html;charset=UTF-8,200,OK,"How to Apply - Prospective Students - Population, Family and Reproductive Health- Departments - Johns Hopkins Bloomberg School of Public Health",143,1190,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,How to Apply,12,,0,Step 1 – Background Requirements,32,Step 2 – Choose Your Degree,27,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/how-to-apply.html,44801,1120,17.280037,26,24,6.38,155,119,26,21,1.034,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/how-to-apply.html
https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/current-students/index.html,2,text/html;charset=UTF-8,200,OK,"Prospective Students - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",130,1078,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Prospective Students,20,,0,"Welcome and thank you for your interest in the Department of Population, Family and Reproductive Health.",104,,0,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/index.html,44438,835,13.427729,1,1,0.27,167,130,21,20,0.759,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/index.html
https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/how-to-apply.html,2,text/html;charset=UTF-8,200,OK,"Meet Our Alumni - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",125,1043,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Meet Our Alumni,15,,0,,0,,0,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/meet-our-alumni.html,48681,687,10.106011,25,19,5.05,174,124,21,20,1.281,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/meet-our-alumni.html
https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/index.html,2,text/html;charset=UTF-8,200,OK,"Tuition and Funding Opportunities - Prospective Students - Population, Family and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",165,1360,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Tuition and Funding Opportunities,33,,0,Master's Students,17,Doctoral Students,17,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/tuition-and-funding-opportunities/index.html,39439,734,13.244915,32,25,6.65,149,116,21,20,1.057,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/tuition-and-funding-opportunities/
https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/meet-our-alumni.html,3,text/html;charset=UTF-8,200,OK,"Tuition and Funding Opportunities - Prospective Students - Population, Family and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",165,1360,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Tuition and Funding Opportunities,33,,0,Master's Students,17,Doctoral Students,17,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/tuition-and-funding-opportunities/index.html,39459,734,13.238202,1,1,0.27,149,117,21,20,0.694,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/tuition-and-funding-opportunities/index.html
https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/tuition-and-funding-opportunities/,1,text/html;charset=UTF-8,200,OK,"Seminar/Events - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",124,1035,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,��Events and Seminars,21,,0,Dean's Lecture Series,21,,0,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/seminar-events/index.html,37080,480,9.5060835,120,115,30.59,143,112,21,20,1.056,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/seminar-events/
https://www.jhsph.edu/departments/population-family-and-reproductive-health/prospective-students/tuition-and-funding-opportunities/index.html,2,text/html;charset=UTF-8,200,OK,"Seminar/Events - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",124,1035,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,��Events and Seminars,21,,0,Dean's Lecture Series,21,,0,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/seminar-events/index.html,37100,480,9.5009575,1,1,0.27,143,113,21,20,0.717,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/seminar-events/index.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEGREE PROGRAMS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/,1,text/html;charset=UTF-8,200,OK,"Degree Programs - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",125,1050,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Degree Programs,15,,0,,0,,0,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/index.html,40713,620,10.903105,132,115,30.59,158,123,21,20,1.015,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/
https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-mhs/,2,text/html;charset=UTF-8,200,OK,"Master of Health Science (MHS) - Degree Programs - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",158,1324,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Master of Health Science,24,,0,,0,,0,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-mhs/index.html,41924,809,13.719316,18,12,3.19,159,127,21,20,1.137,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-mhs/
https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-mhs/index.html,3,text/html;charset=UTF-8,200,OK,"Master of Health Science (MHS) - Degree Programs - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",158,1324,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Master of Health Science,24,,0,,0,,0,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-mhs/index.html,41944,809,13.712772,1,1,0.27,159,128,21,20,0.742,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-mhs/index.html
https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-mhs/master-health-science-demography.html,2,text/html;charset=UTF-8,200,OK,"Master of Health Science (MHS) in Demography - Degree Programs - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",172,1451,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Master of Health Science (MHS) in Demography,44,,0,,0,,0,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-mhs/master-health-science-demography.html,39918,624,11.267006,14,10,2.66,154,121,21,20,1.108,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-mhs/master-health-science-demography.html
https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-msph/,2,text/html;charset=UTF-8,200,OK,"Master of Science in Public Health (MSPH) - Degree Programs - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",169,1409,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Master of Science in Public Health (MSPH),41,,0,,0,,0,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-msph/index.html,42658,832,13.945092,17,12,3.19,161,128,21,20,1.24,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-msph/
https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-msph/index.html,3,text/html;charset=UTF-8,200,OK,"Master of Science in Public Health (MSPH) - Degree Programs - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",169,1409,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Master of Science in Public Health (MSPH),41,,0,,0,,0,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-msph/index.html,42678,832,13.938557,1,1,0.27,161,129,21,20,0.804,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-msph/index.html
https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-phd/,2,text/html;charset=UTF-8,200,OK,"Doctor of Philosophy (PhD) - Degree Programs - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",154,1284,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Doctor of Philosophy (PhD),26,,0,,0,,0,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-phd/index.html,41220,773,13.259736,17,12,3.19,157,125,21,20,0.643,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-phd/
https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-phd/index.html,2,text/html;charset=UTF-8,200,OK,"Doctor of Philosophy (PhD) - Degree Programs - Population, Family, and Reproductive Health - Departments - Johns Hopkins Bloomberg School of Public Health",154,1284,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Doctor of Philosophy (PhD),26,,0,,0,,0,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-phd/index.html,41240,773,13.2533045,3,3,0.8,157,126,21,20,1.062,,,,https://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-programs/degree-program-phd/index.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CERTIFICATE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
